order_id,user_id,product_id,timestamp,quantity,total_price
4704,7667,931,2025-09-24 10:37:07,3,1003.5
4705,7061,4072,2025-05-12 12:59:00,3,119.94
4706,25166,4478,2025-10-21 22:13:30,3,1432.65
4707,22993,4893,2025-09-24 08:27:44,1,47.66
4708,4082,6913,2025-05-17 01:44:58,2,243.58
4709,6054,86,2025-11-15 09:11:01,3,762.03
4710,4194,8132,2025-01-15 09:39:01,3,354.36
4711,39896,2425,2025-08-19 13:50:58,2,185.38
4712,1497,1497,2025-05-10 21:50:34,2,731.44
4713,22263,4561,2025-11-08 02:34:56,3,1071.4499999999998
4714,39653,9443,2025-11-23 02:27:37,1,372.19
4715,15378,2984,2025-03-03 09:00:19,2,925.9
4716,27389,5852,2025-09-29 15:47:21,2,942.1
4717,12341,6580,2025-06-16 18:50:30,3,750.1500000000001
4718,1626,5279,2025-09-16 15:48:14,3,545.49
4719,7288,6642,2025-09-12 10:40:35,2,245.68
4720,21181,2889,2025-04-19 14:04:53,2,859.68
4721,25550,8804,2025-09-10 04:48:19,1,226.98
4722,21933,8382,2025-07-12 04:44:34,1,369.36
4723,35506,8822,2025-06-26 03:09:52,3,589.8
4724,35583,839,2025-08-09 01:12:52,2,578.86
4725,229,7082,2025-03-04 04:55:13,3,796.4100000000001
4726,18730,7294,2025-08-02 16:39:26,3,551.01
4727,22249,5506,2025-05-21 05:11:46,2,970.86
4728,37956,8775,2025-04-20 08:49:47,1,71.28
4729,3864,5514,2025-05-29 18:50:45,3,242.67000000000002
4730,10564,3186,2025-02-28 15:15:06,3,1334.58
4731,34341,3902,2025-03-18 02:01:51,3,1033.44
4732,25837,5499,2025-10-21 01:04:16,3,424.47
4733,34710,4788,2025-07-10 20:42:31,1,333.24
4734,11310,321,2025-09-16 02:49:54,3,1462.32
4735,15223,8788,2025-10-16 13:02:19,2,35.6
4736,24786,6687,2025-10-30 18:28:37,1,22.78
4737,36229,3776,2025-02-12 12:49:20,1,467.48
4738,32738,1746,2025-11-14 10:32:28,3,239.10000000000002
4739,6618,9918,2025-10-13 09:19:18,2,502.76
4740,22391,6257,2025-08-29 08:00:43,3,997.02
4741,26300,1057,2025-01-21 21:08:10,2,837.36
4742,22505,4474,2025-07-07 23:54:44,1,263.49
4743,30160,2078,2025-06-21 09:45:49,2,888.18
4744,36491,4047,2025-11-14 13:22:05,2,269.06
4745,24975,2100,2025-10-30 09:24:24,2,594.5
4746,28796,8568,2025-06-26 09:25:08,2,769.92
4747,2598,6458,2025-07-25 19:47:15,3,1407.3899999999999
4748,13796,2801,2025-11-02 17:32:38,1,243.7
4749,24697,1195,2025-04-12 12:36:50,1,76.89
4750,12006,5706,2025-07-26 14:40:13,3,83.13
4751,5165,7572,2025-02-21 14:23:13,3,268.23
4752,9275,4584,2025-11-11 18:14:54,1,101.49
4753,37133,4473,2025-03-06 00:21:02,1,118.32
4754,17388,8719,2025-09-16 12:37:22,3,502.98
4755,28632,163,2025-11-02 04:03:05,1,96.79
4756,1891,4049,2025-03-21 06:07:39,3,787.23
4757,21488,8570,2025-09-03 17:44:50,1,210.81
4758,25025,9119,2025-03-07 07:05:43,1,102.58
4759,10151,9749,2025-08-03 12:09:20,2,355.92
4760,19796,2588,2025-03-25 00:10:18,1,242.91
4761,29506,1773,2025-02-03 04:09:11,1,188.65
4762,15080,8122,2025-01-10 20:51:58,1,43.22
4763,14556,5563,2025-02-21 08:24:13,2,584.98
4764,10205,2313,2025-07-02 05:34:45,2,98.36
4765,35198,6201,2025-03-28 06:50:21,2,171.44
4766,28812,5157,2025-03-05 00:19:14,1,190.0
4767,30538,5159,2025-08-15 20:19:39,3,997.26
4768,36947,8201,2025-07-29 14:22:50,3,254.13
4769,24722,7586,2025-02-23 14:22:57,3,192.36
4770,13416,7213,2025-03-15 19:17:55,3,954.9000000000001
4771,36647,9623,2025-07-09 16:04:10,1,452.14
4772,7342,4268,2025-10-16 20:04:52,2,734.56
4773,20625,2276,2025-06-09 08:01:49,3,539.4000000000001
4774,31697,1615,2025-04-29 02:45:29,2,394.98
4775,35476,3384,2025-08-20 17:54:39,3,110.28
4776,6592,6518,2025-05-03 07:10:02,1,246.31
4777,23822,6653,2025-08-30 21:50:28,3,876.0
4778,1361,232,2025-04-22 19:23:45,3,337.40999999999997
4779,14040,322,2025-01-30 19:12:24,2,69.0
4780,39215,728,2025-04-05 19:33:21,1,427.82
4781,15540,2121,2025-03-11 01:08:06,1,203.8
4782,17091,8479,2025-04-11 10:29:24,1,178.88
4783,23466,3906,2025-02-23 05:29:44,3,1191.9
4784,34250,3270,2025-04-27 16:04:49,1,304.23
4785,26298,3222,2025-10-05 09:36:26,1,56.93
4786,18744,9733,2025-07-22 01:29:41,2,810.58
4787,9876,1425,2025-11-10 05:02:23,2,74.84
4788,6375,911,2025-08-26 17:18:38,3,793.02
4789,23863,9357,2025-05-18 06:47:51,3,1357.6200000000001
4790,7301,8973,2025-10-17 00:23:45,2,526.52
4791,4074,4676,2025-08-10 11:20:49,1,30.34
4792,28421,4499,2025-04-11 14:17:46,2,808.44
4793,30208,8322,2025-08-26 05:05:26,2,689.62
4794,38668,44,2025-10-16 22:48:29,3,1083.99
4795,3094,4402,2025-02-04 13:32:07,2,314.54
4796,38123,690,2025-03-22 19:33:58,3,1145.6999999999998
4797,14878,102,2025-07-01 17:35:25,2,238.38
4798,5577,4297,2025-06-03 20:41:51,3,1264.98
4799,37612,9273,2025-03-21 16:19:01,3,306.21
4800,11697,6979,2025-07-22 15:11:08,2,260.66
4801,26946,1725,2025-11-28 03:08:31,2,928.4
4802,21226,8664,2025-11-29 03:49:20,1,341.04
4803,12400,6407,2025-04-26 20:07:12,2,555.54
4804,37761,7566,2025-11-15 00:43:05,1,149.29
4805,16581,7032,2025-10-26 10:49:11,1,145.67
4806,25656,4800,2025-10-09 10:15:17,3,1072.1999999999998
4807,34075,5167,2025-10-17 14:29:12,2,214.38
4808,21457,5113,2025-11-18 00:50:30,2,686.22
4809,15103,9194,2025-04-07 12:19:58,1,349.87
4810,32073,8518,2025-10-14 18:13:54,3,482.82
4811,19223,1211,2025-02-21 14:38:50,1,6.36
4812,34863,9487,2025-10-11 23:21:52,1,195.0
4813,3736,1381,2025-06-11 02:27:11,1,381.31
4814,1952,3180,2025-03-15 12:18:39,3,1051.1399999999999
4815,28048,941,2025-04-21 06:15:58,1,194.28
4816,18867,2716,2025-03-02 17:33:33,3,1081.71
4817,3499,8683,2025-08-24 07:37:00,1,47.19
4818,11967,6764,2025-07-14 00:53:41,1,113.79
4819,25691,7021,2025-08-20 10:53:13,3,948.27
4820,18620,4613,2025-08-20 03:32:58,3,892.1999999999999
4821,16024,8431,2025-01-30 17:19:20,1,224.66
4822,29234,7922,2025-08-04 17:53:13,3,1034.07
4823,33018,127,2025-03-08 20:18:09,2,471.54
4824,17261,3028,2025-10-18 21:07:42,1,428.39
4825,38696,3312,2025-10-14 01:13:07,3,181.77
4826,25129,1036,2025-03-15 07:39:12,3,413.28
4827,16332,6334,2025-01-03 14:04:13,1,339.96
4828,33298,5088,2025-10-16 10:53:05,1,53.69
4829,15202,4876,2025-02-15 02:22:06,3,1026.93
4830,24419,1485,2025-06-25 02:12:51,3,459.15000000000003
4831,30654,7186,2025-05-17 07:27:33,2,827.24
4832,8637,9605,2025-09-07 17:43:01,1,188.09
4833,28552,4602,2025-06-29 04:40:31,2,745.42
4834,24797,4171,2025-10-01 16:57:35,3,815.0999999999999
4835,38464,3495,2025-11-03 00:01:27,3,1054.92
4836,12987,6951,2025-10-24 00:55:02,1,5.92
4837,34372,7149,2025-02-04 02:55:57,3,1241.58
4838,31413,937,2025-10-01 18:09:09,2,929.34
4839,18351,5413,2025-04-22 14:25:34,2,518.18
4840,11833,5435,2025-09-11 21:54:34,2,364.22
4841,7680,6537,2025-10-07 12:12:04,2,356.2
4842,17025,3988,2025-08-07 04:00:06,3,707.0699999999999
4843,4989,3804,2025-06-03 17:04:34,1,397.2
4844,8637,1590,2025-10-15 17:11:01,2,248.82
4845,23133,6300,2025-09-13 19:55:01,2,514.56
4846,5957,9691,2025-06-29 16:05:12,2,444.08
4847,11505,2721,2025-10-23 09:16:35,3,667.95
4848,27145,980,2025-02-01 20:07:46,3,920.01
4849,10034,7249,2025-03-12 11:12:10,2,838.1
4850,31374,8740,2025-06-19 21:34:42,2,21.7
4851,35581,7044,2025-07-13 10:46:15,1,360.31
4852,12340,3260,2025-05-09 12:47:04,3,326.07
4853,28865,6015,2025-03-20 11:48:18,2,831.44
4854,19643,3951,2025-06-26 20:27:41,2,678.12
4855,24181,1538,2025-06-15 07:18:26,1,324.42
4856,35117,7325,2025-05-05 02:29:59,3,58.17
4857,33536,2351,2025-05-03 17:06:29,3,1309.59
4858,31276,9144,2025-04-12 20:01:16,1,479.22
4859,7244,3098,2025-08-03 06:27:05,1,171.9
4860,21494,2653,2025-01-30 02:51:43,2,331.06
4861,3106,3414,2025-01-08 19:53:55,1,481.83
4862,34565,7846,2025-10-21 11:26:03,1,423.57
4863,33918,5565,2025-03-30 21:27:45,1,177.94
4864,18203,1856,2025-09-08 20:20:45,1,254.92
4865,17334,7430,2025-03-10 12:20:39,1,401.85
4866,32620,3559,2025-02-19 10:13:56,1,206.02
4867,14829,9153,2025-06-14 12:20:01,1,157.58
4868,31507,7008,2025-07-29 08:15:31,2,720.08
4869,6899,6612,2025-07-07 11:12:07,3,1164.21
4870,19217,5959,2025-04-03 19:07:36,1,16.45
4871,32516,2156,2025-02-18 19:42:06,2,160.66
4872,24421,4189,2025-03-01 16:36:24,3,88.08
4873,25526,4218,2025-02-26 09:12:43,1,498.09
4874,13137,3160,2025-11-23 23:01:06,1,186.86
4875,1514,70,2025-08-12 15:30:42,3,705.24
4876,12363,5375,2025-09-19 08:21:12,1,482.7
4877,29229,7869,2025-07-18 05:55:10,1,118.21
4878,30918,1130,2025-05-03 14:38:16,1,212.68
4879,6548,6503,2025-04-17 05:15:53,1,317.58
4880,26521,2920,2025-06-23 16:53:08,2,610.2
4881,38942,8112,2025-05-21 08:44:23,3,446.58000000000004
4882,31539,7723,2025-01-19 16:31:56,2,369.04
4883,19487,1469,2025-05-20 14:14:37,2,351.76
4884,8555,2157,2025-06-21 19:51:04,3,640.47
4885,24456,1902,2025-03-30 00:48:05,2,160.78
4886,12194,844,2025-04-17 12:51:00,2,483.0
4887,26121,7025,2025-06-09 09:19:44,1,469.21
4888,16441,1305,2025-02-24 08:13:09,1,496.68
4889,18178,6800,2025-11-08 09:20:55,2,162.24
4890,33502,974,2025-09-05 20:56:13,1,307.88
4891,31141,821,2025-03-17 15:26:15,3,759.6899999999999
4892,24291,3873,2025-04-29 07:25:59,2,479.38
4893,16932,1671,2025-11-26 08:12:22,2,680.62
4894,8317,4519,2025-02-28 07:39:27,1,208.47
4895,18598,5886,2025-06-27 10:04:41,1,198.38
4896,5796,7751,2025-02-05 06:29:20,2,468.1
4897,154,5643,2025-07-08 15:00:15,3,1154.52
4898,16206,2835,2025-10-14 10:19:46,2,996.3
4899,9375,6713,2025-11-06 06:41:26,3,927.9300000000001
4900,27385,3592,2025-11-21 21:03:38,1,36.32
4901,18349,5797,2025-10-13 00:21:46,2,594.58
4902,37660,6721,2025-07-21 00:48:45,2,520.84
4903,13018,9038,2025-06-13 13:11:46,2,444.08
4904,30571,8585,2025-03-04 03:33:44,3,183.35999999999999
4905,18882,1788,2025-05-31 19:39:16,3,728.55
4906,24723,4593,2025-03-21 09:29:07,2,98.98
4907,39350,8317,2025-09-10 07:07:41,3,955.71
4908,17159,3699,2025-08-13 14:36:17,2,865.38
4909,31177,5146,2025-04-18 14:02:30,1,191.95
4910,37347,7383,2025-07-11 03:29:29,2,692.72
4911,39448,8110,2025-11-12 01:34:48,2,296.48
4912,20273,587,2025-02-10 23:06:18,3,1414.32
4913,2896,4377,2025-07-22 07:43:37,3,1293.81
4914,27273,8524,2025-09-17 22:20:47,2,702.94
4915,31020,3139,2025-04-29 23:34:16,2,759.74
4916,4012,1313,2025-06-29 21:53:23,2,989.22
4917,15298,6477,2025-06-16 15:25:06,3,218.54999999999998
4918,14525,3369,2025-10-17 13:13:19,2,70.22
4919,25284,8785,2025-02-13 18:01:21,1,113.97
4920,11217,4423,2025-08-17 07:57:05,3,1359.27
4921,20189,9595,2025-06-01 04:50:44,2,22.82
4922,3709,1503,2025-07-30 10:15:44,2,461.6
4923,18359,9197,2025-10-11 15:37:55,1,212.64
4924,18024,8222,2025-02-23 23:11:59,3,823.6800000000001
4925,29769,3570,2025-06-11 06:09:59,3,495.0
4926,30879,5737,2025-08-01 06:23:39,3,584.25
4927,16523,6491,2025-10-14 16:01:41,3,624.0600000000001
4928,33992,9878,2025-01-25 17:39:50,3,1189.26
4929,26546,3389,2025-08-08 20:29:38,2,656.4
4930,34015,2751,2025-04-18 04:27:03,1,395.55
4931,34254,8711,2025-07-26 06:33:56,1,332.5
4932,38954,6914,2025-08-30 02:59:42,2,73.84
4933,12629,1223,2025-02-17 06:48:32,1,162.65
4934,10424,684,2025-06-16 03:54:36,2,441.1
4935,408,7714,2025-01-21 02:52:41,2,210.34
4936,29793,1468,2025-07-26 08:03:32,2,573.72
4937,33384,6391,2025-02-14 04:02:31,3,90.42
4938,4605,5256,2025-03-01 22:44:09,3,1405.65
4939,32150,1707,2025-03-13 15:19:46,2,879.08
4940,16113,5268,2025-03-30 05:21:41,2,225.64
4941,35529,2924,2025-05-27 14:47:48,1,271.55
4942,7146,6817,2025-10-16 13:27:27,1,375.23
4943,11083,6883,2025-10-04 12:31:44,2,547.4
4944,7135,8038,2025-01-07 09:58:50,3,55.949999999999996
4945,29915,3097,2025-01-14 09:20:32,3,627.6899999999999
4946,19832,8230,2025-04-12 01:17:04,2,921.76
4947,20059,7139,2025-04-19 01:51:44,1,210.28
4948,13276,2239,2025-04-17 19:39:29,2,297.18
4949,8712,3993,2025-08-22 11:22:59,2,299.74
4950,31398,2039,2025-02-19 13:09:53,1,468.64
4951,29604,6025,2025-02-21 19:10:07,1,415.05
4952,18134,5779,2025-03-24 23:01:46,3,210.71999999999997
4953,7120,7803,2025-02-10 03:05:08,3,404.52
4954,25709,8420,2025-06-19 16:52:08,3,1282.74
4955,37384,9800,2025-08-12 19:06:28,3,611.28
4956,27256,6300,2025-06-03 08:51:50,3,757.6500000000001
4957,35658,5886,2025-11-01 13:52:03,1,297.64
4958,3282,3170,2025-06-25 17:38:02,1,385.92
4959,15670,8661,2025-09-10 00:31:45,3,898.6500000000001
4960,27909,8255,2025-10-02 09:36:00,1,254.37
4961,21995,6097,2025-04-23 05:15:09,2,424.3
4962,38371,9252,2025-05-13 21:05:58,1,442.08
4963,13429,1572,2025-02-23 16:38:51,3,1152.24
4964,5691,8005,2025-06-17 05:26:19,2,93.44
4965,34649,3102,2025-09-14 18:21:39,1,344.77
4966,17727,2632,2025-04-01 05:02:49,2,536.96
4967,28109,6768,2025-08-04 19:48:26,1,262.46
4968,5465,3911,2025-05-15 21:09:14,3,264.78000000000003
4969,37350,9536,2025-03-19 09:26:25,3,376.44
4970,30507,5217,2025-07-30 20:20:04,3,1051.8899999999999
4971,2613,2581,2025-09-13 07:36:44,2,162.14
4972,29710,6863,2025-10-06 14:06:53,1,170.91
4973,3885,3715,2025-09-05 07:04:26,2,972.14
4974,26512,4292,2025-05-10 16:49:09,3,1074.42
4975,16371,1655,2025-01-31 13:18:04,2,870.8
4976,18438,5519,2025-03-06 01:48:14,2,413.86
4977,5890,9728,2025-03-30 04:01:10,1,413.27
4978,9358,6256,2025-10-20 09:20:14,2,74.26
4979,32758,1489,2025-10-18 07:35:00,2,790.32
4980,7847,7326,2025-02-16 00:47:36,3,789.54
4981,14744,4901,2025-08-06 17:20:54,1,34.36
4982,7021,7574,2025-11-28 15:11:37,2,546.1
4983,9663,2854,2025-06-23 13:31:03,3,501.90000000000003
4984,11522,262,2025-06-27 01:39:54,3,1203.8700000000001
4985,18711,6958,2025-03-01 17:12:35,3,296.90999999999997
4986,34225,9022,2025-10-20 22:39:49,1,85.56
4987,19435,8390,2025-09-29 10:26:07,1,80.15
4988,27415,992,2025-07-13 01:48:25,3,91.38
4989,21909,9361,2025-06-07 18:41:40,2,565.64
4990,29772,6263,2025-08-01 11:45:31,2,477.32
4991,39587,4872,2025-09-16 23:46:04,1,192.41
4992,37147,4944,2025-10-22 17:00:00,3,98.46000000000001
4993,22699,9026,2025-04-21 07:29:59,1,9.81
4994,38722,192,2025-05-20 08:57:21,2,447.14
4995,15294,5292,2025-02-24 08:17:06,1,419.66
4996,31816,6654,2025-11-15 23:25:47,1,330.71
4997,28493,5675,2025-04-24 14:15:35,2,927.78
4998,11785,9903,2025-10-22 00:42:48,1,33.98
4999,34612,7450,2025-09-03 06:49:56,2,937.14
5000,33604,8058,2025-04-19 02:02:59,2,742.7
5001,37582,6455,2025-07-14 08:16:25,1,431.62
5002,10292,3973,2025-04-30 00:44:02,3,1101.8700000000001
5003,25180,8503,2025-04-03 17:37:53,1,238.74
5004,25516,4581,2025-10-04 20:37:24,1,299.07
5005,34112,8590,2025-09-04 05:25:17,2,834.12
5006,14069,4997,2025-09-19 10:32:37,3,492.75
5007,6942,6311,2025-03-11 04:45:35,1,31.72
5008,18638,2958,2025-09-26 16:11:12,1,160.58
5009,35971,6768,2025-04-20 15:55:15,2,592.5
5010,3913,6805,2025-09-06 14:21:28,1,413.88
5011,24251,3686,2025-03-18 05:39:26,1,353.51
5012,34115,1385,2025-11-03 21:30:49,3,1461.9
5013,28326,2698,2025-11-13 11:57:52,1,411.98
5014,34190,5788,2025-10-04 17:23:44,2,169.54
5015,18447,104,2025-01-02 22:57:57,1,339.42
5016,12538,7496,2025-06-28 05:52:26,1,475.11
5017,7064,1618,2025-10-10 06:56:16,1,122.23
5018,24736,4641,2025-01-12 10:23:30,3,1364.97
5019,21172,7749,2025-08-09 02:48:36,2,279.0
5020,5793,9115,2025-06-15 02:17:09,3,593.37
5021,10177,416,2025-09-16 17:45:09,2,444.36
5022,10910,1251,2025-10-10 02:32:49,3,230.04000000000002
5023,24802,4591,2025-06-07 21:02:41,3,253.44
5024,26908,4142,2025-02-06 11:34:04,2,910.6
5025,21365,7835,2025-03-29 15:26:12,2,886.14
5026,17393,8549,2025-09-07 01:07:05,3,1239.96
5027,8397,8949,2025-02-07 15:20:10,1,367.31
5028,14803,1991,2025-11-07 03:37:38,2,936.58
5029,15190,1534,2025-05-29 13:01:52,2,746.26
5030,18649,6045,2025-01-16 15:46:44,2,549.46
5031,29946,7511,2025-11-12 01:52:39,2,128.82
5032,35195,909,2025-11-29 10:15:24,2,390.98
5033,22122,1891,2025-03-10 17:47:01,2,951.7
5034,16042,4841,2025-04-02 19:42:33,3,428.49
5035,7419,735,2025-01-01 21:46:33,2,250.08
5036,39443,1571,2025-10-01 04:21:15,3,801.8700000000001
5037,36149,357,2025-05-05 17:48:38,1,317.12
5038,34911,6532,2025-02-14 07:22:38,2,256.66
5039,32359,2473,2025-06-14 06:21:21,2,918.5
5040,36996,6798,2025-05-27 07:07:02,2,306.22
5041,864,9934,2025-01-10 07:19:15,1,468.53
5042,23266,8248,2025-06-01 19:20:28,1,429.11
5043,10691,7099,2025-10-21 12:02:33,3,1094.97
5044,4660,4543,2025-06-06 13:57:07,3,750.99
5045,21917,311,2025-06-23 10:03:49,1,418.01
5046,10449,1904,2025-06-17 06:56:25,3,231.24
5047,8851,651,2025-03-11 05:30:00,2,869.98
5048,28624,3577,2025-08-03 02:54:33,1,488.92
5049,31748,2477,2025-08-18 16:16:30,2,436.04
5050,13849,3822,2025-10-10 03:15:03,3,952.26
5051,34965,5403,2025-02-06 21:02:20,2,473.68
5052,6914,8094,2025-01-09 15:13:48,3,90.66
5053,16200,4249,2025-11-10 19:49:20,2,871.08
5054,13726,8798,2025-09-08 06:15:08,3,1400.3700000000001
5055,29932,6405,2025-11-22 05:50:41,3,869.49
5056,18232,3098,2025-04-09 05:19:29,2,267.44
5057,1265,5180,2025-07-30 09:37:48,1,165.92
5058,23243,5906,2025-09-02 11:29:20,2,303.44
5059,9491,7821,2025-01-27 17:31:16,2,35.1
5060,8804,9526,2025-04-30 17:06:53,2,519.72
5061,23069,7174,2025-06-26 10:39:39,1,338.53
5062,17628,6955,2025-06-26 21:20:53,3,1096.98
5063,37747,4966,2025-08-25 19:43:56,2,329.34
5064,31724,8367,2025-11-18 05:49:19,1,470.57
5065,8408,7372,2025-01-12 14:04:57,3,1378.56
5066,15364,8610,2025-05-12 09:07:48,1,193.24
5067,39576,8113,2025-03-29 19:23:00,2,519.34
5068,29799,4951,2025-01-08 08:44:21,3,1336.26
5069,22833,5774,2025-04-01 04:10:53,1,404.62
5070,8620,5050,2025-05-18 12:48:34,2,656.84
5071,9286,4625,2025-09-15 11:41:03,3,608.79
5072,17920,439,2025-07-02 08:06:21,1,353.53
5073,29700,740,2025-03-10 14:32:01,1,463.12
5074,20684,6330,2025-01-03 05:27:13,1,365.74
5075,14848,2211,2025-05-15 15:16:35,1,432.55
5076,13895,3567,2025-08-29 21:30:02,3,260.34000000000003
5077,212,5988,2025-08-04 18:10:42,3,780.48
5078,32021,1693,2025-10-06 10:56:28,2,618.5
5079,17580,5896,2025-02-01 09:30:30,2,960.38
5080,16726,6672,2025-10-17 14:50:30,2,496.48
5081,14854,7456,2025-01-07 17:22:19,2,142.1
5082,10273,9182,2025-08-03 08:19:14,2,985.18
5083,33408,6527,2025-11-11 18:39:35,1,251.01
5084,15600,1098,2025-07-06 03:44:28,2,48.58
5085,4691,1251,2025-06-19 09:53:38,2,212.68
5086,11756,1698,2025-05-26 17:45:48,2,802.92
5087,37907,8698,2025-08-23 12:59:58,1,467.12
5088,5379,523,2025-02-21 16:18:33,3,1333.8000000000002
5089,7038,5676,2025-09-26 05:16:48,2,87.68
5090,11884,1667,2025-10-29 11:18:06,2,895.88
5091,26617,7694,2025-06-14 04:33:05,3,1263.0
5092,8696,7025,2025-04-07 14:01:03,2,381.74
5093,21008,4128,2025-05-06 15:44:22,1,232.78
5094,16298,7006,2025-04-02 00:48:20,2,599.5
5095,27239,3898,2025-05-09 12:51:58,2,151.94
5096,28311,5209,2025-10-05 21:19:26,2,32.3
5097,12442,3042,2025-07-14 21:24:18,2,350.22
5098,13795,975,2025-08-15 12:06:02,2,29.52
5099,4186,1598,2025-03-10 06:20:35,2,137.38
5100,15435,231,2025-09-30 12:21:52,1,28.1
5101,32121,8464,2025-03-10 22:38:27,3,1097.31
5102,33517,2897,2025-08-29 15:53:53,1,119.0
5103,29432,9913,2025-04-16 10:42:43,2,964.74
5104,12984,6090,2025-05-16 15:10:48,1,226.08
5105,12520,6322,2025-05-30 10:49:44,1,260.84
5106,29424,9345,2025-07-12 06:29:36,2,507.28
5107,8558,8109,2025-05-28 20:41:22,1,338.75
5108,13350,5388,2025-08-18 19:15:32,2,179.46
5109,11394,5389,2025-04-21 21:53:56,1,50.09
5110,35325,5610,2025-07-17 21:14:37,2,370.52
5111,5829,6184,2025-08-24 19:49:07,2,291.48
5112,26038,8428,2025-03-06 17:51:09,2,996.7
5113,18622,3394,2025-07-31 13:24:50,2,646.94
5114,26804,2955,2025-06-15 11:14:25,2,292.36
5115,7009,6575,2025-05-02 02:06:01,2,31.28
5116,12505,4295,2025-03-20 22:48:33,2,575.8
5117,12988,8642,2025-01-05 16:39:17,1,291.31
5118,8541,184,2025-02-27 17:36:26,1,404.62
5119,39600,8975,2025-01-28 17:37:54,2,821.1
5120,38813,4311,2025-07-22 10:34:24,2,13.92
5121,31593,1551,2025-04-28 20:43:54,1,131.54
5122,3798,3454,2025-09-25 07:37:54,3,42.45
5123,25085,6068,2025-04-19 03:59:29,1,223.88
5124,22472,6725,2025-09-04 10:40:26,3,1208.91
5125,15317,3010,2025-09-20 13:37:09,3,39.06
5126,9284,5292,2025-10-05 00:22:03,1,223.86
5127,30580,4115,2025-07-13 19:14:20,2,191.8
5128,25958,2938,2025-04-20 12:35:32,2,766.62
5129,24234,9828,2025-11-23 13:33:21,2,374.98
5130,16723,7312,2025-09-15 14:57:10,1,160.01
5131,14895,5894,2025-06-22 05:02:31,3,604.74
5132,25931,164,2025-03-31 23:18:52,1,11.38
5133,12669,7551,2025-05-10 05:03:36,2,121.94
5134,28205,8410,2025-07-13 20:47:38,3,128.82
5135,2405,9971,2025-09-15 17:30:04,2,769.82
5136,10155,7056,2025-09-25 16:05:46,1,370.96
5137,3131,7500,2025-01-08 07:18:25,3,874.4100000000001
5138,8848,4385,2025-04-04 01:59:53,1,437.04
5139,22994,906,2025-04-27 13:48:14,3,243.20999999999998
5140,14943,2513,2025-04-12 09:36:33,3,1010.8799999999999
5141,19413,9948,2025-06-01 20:25:11,1,472.66
5142,28973,5507,2025-08-12 03:14:40,2,382.9
5143,15588,6359,2025-02-15 11:27:51,1,394.05
5144,12087,1111,2025-06-10 22:47:15,2,554.38
5145,2921,204,2025-10-15 22:17:43,1,114.3
5146,25788,8880,2025-02-13 04:35:48,1,263.45
5147,246,7336,2025-06-26 21:57:08,2,962.8
5148,10347,7711,2025-04-25 02:49:28,1,418.03
5149,7859,2188,2025-11-23 06:00:07,2,688.36
5150,11585,3889,2025-11-20 03:42:07,2,575.24
5151,24356,891,2025-07-24 06:09:01,2,65.62
5152,15910,2480,2025-06-18 19:54:09,2,896.0
5153,22390,5883,2025-08-25 01:41:57,3,284.76
5154,26987,319,2025-05-18 15:35:53,2,509.34
5155,19065,5497,2025-09-18 19:39:56,1,230.39
5156,21132,6333,2025-02-05 11:44:10,2,396.88
5157,5027,8106,2025-06-19 12:25:47,3,1044.3000000000002
5158,8695,4943,2025-11-20 04:25:07,1,43.88
5159,21964,1928,2025-03-04 06:57:58,2,89.7
5160,16235,5197,2025-09-01 09:51:18,3,607.53
5161,38021,1482,2025-01-17 20:36:31,1,7.58
5162,3932,3423,2025-07-05 17:50:12,1,138.38
5163,21112,8021,2025-06-14 14:32:44,1,422.17
5164,32066,4652,2025-07-03 10:23:42,3,293.70000000000005
5165,18231,7255,2025-08-10 23:13:05,2,361.52
5166,33075,5712,2025-08-17 09:26:02,2,679.66
5167,14699,9858,2025-03-13 02:16:25,2,286.0
5168,14746,5768,2025-06-18 05:41:12,1,472.74
5169,11823,8934,2025-01-15 19:01:32,1,422.54
5170,28910,8884,2025-02-06 06:39:08,1,133.97
5171,7831,452,2025-05-13 02:23:42,3,982.98
5172,6023,7890,2025-08-09 23:47:09,2,845.5
5173,4533,4106,2025-11-08 16:07:21,2,878.22
5174,18332,2270,2025-01-18 10:47:17,3,1424.79
5175,13839,9585,2025-03-25 23:02:31,1,350.3
5176,29652,1552,2025-06-20 01:14:23,1,11.74
5177,17347,7314,2025-10-11 07:27:59,2,797.8
5178,38058,8839,2025-02-09 11:59:58,2,164.48
5179,9128,6560,2025-03-20 00:13:16,2,370.56
5180,11379,9649,2025-04-08 23:16:44,3,421.89
5181,33991,2611,2025-08-21 20:52:05,1,167.49
5182,35110,1820,2025-02-02 18:10:56,2,50.68
5183,9914,3978,2025-10-25 01:26:49,3,1245.3600000000001
5184,11707,4356,2025-10-05 21:14:53,1,437.59
5185,37913,5448,2025-05-18 12:11:34,2,813.32
5186,27019,5792,2025-09-11 04:49:26,2,418.08
5187,25745,6849,2025-09-27 12:27:23,1,186.22
5188,1601,8449,2025-03-26 06:13:15,1,143.17
5189,2776,940,2025-11-11 23:39:15,1,353.73
5190,170,4747,2025-07-30 15:59:15,1,64.72
5191,15595,6962,2025-09-14 11:54:01,1,293.25
5192,19832,5605,2025-04-11 03:53:49,1,158.53
5193,37353,7745,2025-04-22 03:45:29,2,920.66
5194,24955,9452,2025-08-23 23:31:45,2,801.86
5195,8995,4383,2025-04-02 00:09:52,1,309.84
